# Sources: GUM, OntoNotes
vice director	6
Mr. Turner	6
Ko Ching - hua	6
the NSC staff	6
Joran Van Der Sloot	6
Star Wars	6
the CEO	6
a plane crash	6
CBS Sports	6
late August	6
Control Data Corp.	6
Hang Seng	6
Share prices	6
leveraged buy - out	6
breast milk	6
Mr. Ben - Ami	6
David Gergen	6
Guild Wars	6
European Union	6
Nobel Prize	6
the housing market	6
Washington State	6
the Festival	6
the income tax	6
Chevron Corp.	6
union leaders	6
H.D. Yeh	6
Hun Sen	6
the opening ceremony	6
power generation	6
Kofi Annan	6
President Vojislav Kostunica	6
U.S. Navy	6
water conservancy	6
Walter Rodgers	6
business leaders	6
" Tang Maikang "	6
an Internet business	6
PRIME RATE	6
Mr. Tisch	6
Liu I - chang	6
the states	6
the Bill	6
the Pharisee	6
American Morning	6
Backer Spielvogel	6
July 12	6
Armed Services	6
December 12th	6
the Capitol	6
U.S. investigators	6
Egon Krenz	6
Health Care	6
David Dinkins	6
the Russian Navy	6
world trade	6
home improvement	6
tumor - suppressor	6
income taxes	6
Stock Exchange	6
The RTC	6
quality control	6
Wells Rich	6
Chapter 11	6
the council meeting	6
May 12	6
Shu Shih - wei	6
the flight deck	6
Yuan Chen	6
The Americans	6
Oct. 3	6
Oct. 7	6
nursing home	6
Budget Director	6
Mr. Pearce	6
Hillary Anderson	6
the Kabul regime	6
the Germans	6
Sun Microsystems Inc.	6
Ms. Malcolm	6
the " Gang	6
S&L bailout	6
April 1991	6
La Quina	6
the past decade	6
Prince William	6
Fed officials	6
The Clinton administration	6
The Voice	6
Mikhail Gorbachev	6
the Savior	6
Mr. Littlejohn	6
the Hezbollah	6
the negotiating table	6
the Rams Road	6
December 26	6
the Associated Press	6
Mr. Lesko	6
a couple days	6
Teng Sue - feng	6
the World	6
last February	6
zone pricing	6
al - Khobar	6
U.S. District Judge	6
emergency funds	6
Mr. Friend	6
start - up	6
PaineWebber Group Inc.	6
auto makers	6
asset sales	6
Ding Yunhong	6
tens of millions	6
International Trade	6
Mr. Korotich	6
NBC news	6
SEC Chairman	6
Soul Mountain	6
Mr. Bebear	6
Wu Se-hwa	6
Singapore Airlines	6
the democrats	6
Mr. Jobs	6
the Atlantic Ocean	6
Resolution Funding Corp.	6
Cold War	6
Mr. Vila	6
Mr. Agnos	6
Foreign Trade	6
the education system	6
General Abizaid	6
a car accident	6
Ivy League	6
disaster relief	6
cease - fire	6
rate increases	6
Mr. Darman	6
early June	6
boiler rooms	6
Mr. Courter	6
nursing homes	6
Laci Peterson	6
The White Paper	6
Hua - Hsia	6
Harry Reid	6
the Red Planet	6
et cetera	6
sell orders	6
Attorney General	6
the Government Office	6
Walnut Creek	6
earthquake insurance	6
the buy - out	6
the Grand Justices	6
Mr. Reagan	6
a Democrat	6
chief investment officer	6
mother - in - law	6
ad pages	6
the Taiwanese	6
Larry King	6
New Moon	6
Vince ,	6
Dec. 31	6
Former President	6
Senate Republicans	6
Miami - Dade	6
Drexel Burnham Lambert	6
Financial Corp.	6
the Spring Festival	6
Mr. Whitten	6
FK - 506	6
The Israelis	6
Mount Fuji	6
education reform	6
research director	6
Intel Corp.	6
Tiananmen Square	6
AOL Time Warner	6
Headline News	6
torch relay	6
Mr. Whittle	6
computer software	6
vacation days	6
the Presidency	6
Simon Chang	6
David Chadwick	6
N.J .	6
major brokerage firms	6
Meet the Press	6
the Europeans	6
Doha Debates	6
Al Shaheen2005	6
The FDA	6
Chien - lo	6
the Muslims	6
Silicon Valley	6
Sept. 29	6
Wang Chien - chuang	6
closing bid	6
leading cadres	6
interest rate	6
the Finance Ministry	6
the China Times	6
Wang Chuang - wei	6
early September	6
Yangtze River	6
Frank Lloyd Wright	6
The appeals court	6
the Afghans	6
Mr. Bernstein	6
oil resources	6
the attorney general	6
The EU	6
license plates	6
East Jerusalem	6
Al - Arabiya	6
the Senate Intelligence Committee	6
Capcom Futures	6
Rep. Bates	6
the budget deficit	6
Hillary Rodham Clinton	6
Administration officials	6
December silver	6
Bonwit Teller	6
union members	6
January platinum	6
Working Mother	6
East Bay	6
the Board	6
Iran - Iraq	6
Phnom Penh	6
supply - side	6
Mr. Kageyama	6
the Mediterranean	6
Mr. Holmes	6
personal money management	6
the Egyptian	6
Holy War	6
McGraw - Hill Inc.	6
Free Trade	6
City Hall	6
Jeff Dasovich	6
Trans World Airlines	6
Big Three	6
Time Warner Inc.	6
high oil prices	6
Mr. Sutton	6
Mr. Bennett	6
F - 16	6
Sen. Edward Kennedy	6
John Major	6
search engine	6
Van Nuys	6
Tuesday afternoon	6
Yongtu Long	6
the US economy	6
U.S. products	6
David Williams	6
the FAA	6
the Federal Bureau	6
the UAL deal	6
suicide murderers	6
Mr. Simpson	6
the Mirage	6
policy makers	6
January 1988	6
a test case	6
chief economist	6
S.C .	6
Wells Fargo	6
the National Palace Museum	6
Bay - area	6
Beyond Control	6
the Central Military Commission	6
US military	6
Taiwan Strait	6
the Agriculture Department	6
the train station	6
May 1987	6
Mr. Stoltzman	6
English teaching	6
Republican Guard	6
Mr. Wall	6
These Jews	6
The University	6
Jimmy Carter	6
the international capital market	6
Salomon Brothers	6
federal district court	6
the House Appropriations Committee	6
volunteer work	6
China Democratic League	6
Mr. Blair	6
the Parliament	6
a God	6
The Sun	6
the Judiciary Committee	6
Chen Pi - yun	6
Mr. Moore	6
Qin Shi Huang	6
USA Today	6
homeland security	6
tomorrow night	6
earthquake damage	6
The Bank	6
Ted Turner	6
the Tax Court	6
the insurance industry	6
Mr. Merksamer	6
Chicago Board	6
First Executive	6
the Hulun Buir League	6
Russian Foreign Minister	6
Tsung - sheng	6
the Strip	5
House Speaker	5
June 1988	5
Santa Barbara	5
Georges Bataille	5
a half an hour	5
Red Square	5
trading volume	5
Gov. Deukmejian	5
the Mahdi Army	5
cable - television	5
J. Walter Thompson	5
friendship cities	5
The percentage change	5
Al - Sadr	5
Mr. Gelbart	5
Jiahua Zou	5
northern California	5
the Grand Canal	5
U.S. Trade Representative	5
London Metal Exchange	5
the Weir Group	5
Sylvia Yang	5
Securities analysts	5
Nissan Motor Co.	5
two Libyans	5
tax revenue	5
U.S. District Court	5
the oil spill	5
the north side	5
Tomorrow night	5
Sen. McCain	5
the assistant U.S. attorney	5
a telephone number	5
U.S. corn	5
Knight - Ridder	5
Oct. 14	5
Mr. Wohlstetter	5
southeast Asia	5
United Steelworkers	5
air - traffic	5
Chiang Kai - shek	5
property taxes	5
Anderson Cooper	5
brand - name	5
Bill Bennett	5
infrastructure construction	5
household appliances	5
tax cuts	5
Honda Motor Co.	5
early December	5
housing construction	5
life - insurance	5
the village committee	5
The Vice President	5
July 7	5
the SDF	5
Bankers Trust Co.	5
Mr. Weekes	5
the Holocaust	5
personnel specialists	5
Chase Manhattan Bank	5
Mainland China	5
attorney - client	5
the Federal Housing Administration	5
next March 31	5
traffic jams	5
Mr. Posner	5
Mr. Roberti	5
the Koran	5
Mr. Sagan	5
the water level	5
Jeff Hodge	5
the Bahamas	5
coalition troops	5
Packwood - Roth	5
Lotus Development Corp.	5
Ground Zero	5
Cigna Corp.	5
Leong Kam Chun	5
the suicide bombers	5
First National Bank	5
an emergency meeting	5
half McGrady	5
Thursday night	5
the Nanjing	5
the US administration	5
the African National Assembly	5
Jiang Qing	5
Sam Waksal	5
specialty chemicals	5
Saturday mornings	5
Imperial Corp.	5
the US gas price	5
housing starts	5
the tourism industry	5
Enron Net Works LLC	5
Harriet Miers	5
the Andaman Sea	5
July 1	5
The president	5
northern Taiwan	5
the European Monetary System	5
mail fraud	5
Salt Lake	5
a money manager	5
government spending	5
building materials	5
buy - outs	5
individual retirement accounts	5
MCI Communications Corp.	5
Shu Mu Yeng	5
the Lebanese	5
Societe Commerciale	5
shopping centers	5
H. D. Ye	5
Saks Fifth Avenue	5
sex offenders	5
Defense lawyers	5
next March	5
T - bills	5
the Kremlin	5
Baker - Hamilton	5
Condoleezza Rice	5
half Yao Ming	5
options trading	5
Taiwanese business people	5
Hainan Province	5
al - Maliki	5
a futures analyst	5
Some Pharisees	5
The consensus view	5
the League	5
chief executive officer	5
Harvard Business School	5
Leon County	5
car rental	5
Continental Bank	5
North American	5
Lee Byang - yul	5
Yeh Chu - lan	5
computer science	5
the Roper Organization	5
Hart - Scott - Rodino	5
Mr. Lesk	5
Washington , D.C. ,	5
World War I	5
a bond - equivalent yield	5
the Yellow River	5
Oct. 25	5
Judith Miller	5
mountain bikes	5
Tookie Williams	5
market expectations	5
tax payments	5
Mancuso FBI	5
an associate professor	5
the Great Hall	5
Long Beach	5
e-mail address	5
the ROC government	5
Mr. Craven	5
Junk bonds	5
Sunday night	5
last Monday	5
the Taipei Film Festival	5
the Florida Supreme Court	5
Camp David	5
the Arab	5
machine tools	5
the Nobel Peace Prize	5
The Associated Press	5
emergency contingency plans	5
Colorado Springs	5
information technology	5
party chairman	5
Chan Yik Hei	5
the PLA	5
New Democracy	5
golf courses	5
Mr. Chen	5
the Carolinas	5
tax incentives	5
March 19	5
the Gibeonites	5
capital markets	5
The Law	5
the Edomite	5
the Crusaders	5
next Wednesday	5
the Senate Judiciary Committee	5
government information	5
Silver Cross	5
the assassination attempt	5
the People	5
Carlos Marreiros	5
baby boomers	5
loan - loss	5
Mr. Deaver	5
the U.N.	5
Speaker Berri	5
St. Thomas	5
Genetics Institute	5
The Arabized Arabs	5
Mr. Durkin	5
East Bloc	5
group profit	5
Soviet - era	5
Hao Ding	5
Blackstone Group	5
George Washington	5
Thick Fog	5
reporter Yongjian Lu	5
the Holy Tent	5
radio talk show	5
Cargill , Inc.	5
Democratic Sen.	5
a mountain bike	5
convenience stores	5
Adm. Goupil	5
Ciba - Geigy	5
bond market	5
work units	5
Mr. Hollander	5
commodity brokerage	5
Tsai Chih - heng	5
producer prices	5
Mr. Luzon	5
Dr. Morgan	5
US Army	5
the North Sea	5
PlayStation 2	5
downtown San Francisco	5
General Casey	5
Mr. Cohen	5
Abd al - Aziz al - Hakim	5
the T V	5
President Roh Moo - hyun	5
the Three Heroes	5
Tianjin Port	5
portfolio insurance	5
cedar boards	5
King Nebuchadnezzar	5
Mr. Kravis	5
Aer Lingus	5
the National Council	5
The God	5
many Iraqis	5
Maxwell House	5
the CNN center	5
UV - B	5
Radio Shack	5
Morgan Stanley Capital International Perspective	5
last September	5
Mr. Netanyahu	5
Toyota Motor Corp.	5
Abu Dilama	5
Trade Promotion	5
Princess Diana	5
International Monetary Fund	5
British Chancellor	5
Mr. Chestman	5
Mr. Lehman	5
Coast Guard	5
Tennessee Valley	5
Armed Forces	5
the Oval Office	5
northern Iraq	5
South Florida	5
upstate New York	5
the Herald	5
President Akayev	5
the crime scene	5
market research	5
Mr. ARCHIBALD	5
Taiwan - Macau	5
the death toll	5
Lin Biao	5
Shaanxi province	5
Star Trek	5
Economic Research	5
Oct. 18	5
King Asa	5
Sun Yan Zi	5
Mr. Lynch	5
-LSB- ZT -RSB-	5
the former Soviet Union	5
Nov. 6	5
Nov. 5	5
Mr. Richardson	5
Mt. Kuanyin	5
cable television	5
Guozhu Gao	5
Linda Hamilton	5
Papua New Guinea	5
Only God	5
Medicaid abortions	5
Internet addiction	5
Dean Witter Reynolds Inc	5
price trends	5
Mr. Stanley	5
DDB Needham	5
Tokyo stocks	5
air force	5
Lee Kuan Yew	5
the EMS	5
fin - syn	5
U.S. diplomats	5
National Guard	5
Ah - sheng	5
Rhonda L Denton	5
family - planning	5
The Senate bill	5
USS Cole	5
FT - SE	5
Mr. Vinson	5
the Treasury Department	5
Japanese Prime Minister	5
Mr. Greenberg	5
the IAFP	5
the Supreme Council	5
a recess appointment	5
Tom Kean	5
October 16	5
Morton Dean	5
U.S. intelligence	5
Mr. Kaiser	5
deficit reduction	5
Securities Dealers	5
an investment banker	5
Premier Chang Chun - hsiung	5
Land Use	5
Lake View	5
olive oil	5
the Dorrance family	5
Jen Ai	5
Petrie Stores	5
Kiriath Jearim	5
Mr. Coleman	5
U.S. support	5
Nov. 3	5
Nov. 2	5
a coupon rate	5
the top tax rate	5
commodity prices	5
Morgan Grenfell	5
investment funds	5
profit - taking	5
the time being	5
Mackenzie delta	5
the Red Sea	5
insider - trading	5
death - penalty	5
the telephone business	5
January 20th	5
Canadian Express	5
priority purchase	5
Nov. 7	5
March 1	5
Mr. Jackson	5
December 22nd	5
Public Security	5
HUD Secretary	5
Roger Morris	5
suicide bombings	5
Natural Resources	5
transportation projects	5
the Development Agreement	5
Academia Sinica	5
La Jolla	5
talent market	5
the Arabian Peninsula	5
Business Administration	5
the Series	5
eastern Asia	5
last Sunday	5
Shannon Airport	5
Derrick Lee	5
Operation Iraqi Freedom	5
Andrew Luster	5
Saturday Night	5
Mr. Wallace	5
the Republican Guard	5
a point guard	5
the auto industry	5
the college entrance exams	5
Wong Hon Keong	5
the Taiwan red cypress	5
the Israeli Army	5
Judge Abramson	5
those Jews	5
oil pipeline	5
customer satisfaction	5
The Egyptian	5
U.S. dollars	5
Ruy Lopez	5
Bob Shrum	5
the United Arab Emirates	5
data storage	5
King Jehoash	5
gasoline taxes	5
motion - picture	5
the futures markets	5
the Hill	5
Lin Hua - ching	5
Kemper Financial Services	5
business people	5
troop withdrawal	5
mail - order	5
the Cubans	5
President Slobodan Milosevic	5
air - raid	5
Stanford University	5
the Massachusetts Institute	5
middle - aged people	5
Electric Power	5
Ms. Levine	5
Aug. 31	5
the Beijing Association	5
the Press	5
World Cup	5
the Cedars	5
Transportation Secretary	5
September orders	5
East Asia	5
Good News	5
stem cell	5
www dot complete wellness approach dot com	5
housing prices	5
Chou You	5
the Tanshui River	5
the American Chamber	5
Beth Shan	5
Santa Monica	5
Stephen Boesel	5
the First Amendment	5
personal income tax	5
this Congress	5
Ann Arbor	5
the Chinese Red Cross	5
closing time	5
Jiangxi Province	5
city officials	5
Taro Aso	5
cruise missiles	5
Mr. Brown	5
the Coast Guard	5
the BPCA	5
Frank Sesno	5
drinking water	5
the U.S. military	5
Fifth Avenue	5
Sept. 27	5
Sept. 21	5
Sept. 28	5
the run - up	5
tap water	5
the Owens family	5
Lu Yo Ching	5
palm trees	5
Sept. 1	5
the Zionists	5
a court order	5
A 's	5
King Hiram	5
the Third World	5
Mount Carmel	5
the Federal Aviation Administration	5
the Internet	5
Manufacturers Hanover Trust Co.	5
Al Kharek	5
Dark Clouds	5
the East Bay	5
the Andaman Islands	5
Xianglong Dai	5
television stations	5
the living conditions	5
this Christmas	5
Mr. Rogers	5
the hostage issue	5
Elizabeth Smart	5
Mr. Gould	5
the Kramers	5
a fig tree	5
South Korean President	5
the Queen	5
The death toll	5
Norwest Corp.	5
Labor Party	5
Chu Hui - mei	5
the Ivory Coast	5
The Kramers	5
sex workers	5
ABC Sports	5
Ran Guangqi	5
Cherub angels	5
Jiaju Hou	5
the market drop	5
Mr. Bork	5
stamp collectors	5
Chi Chi	5
U - Vision	5
the U.S	5
the U.K	5
Dr. Mann	5
Purchasing Management	5
home delivery	5
a market value	5
RMB business	5
Mr. Taylor	5
labor service	5
southern China	5
Chez Panisse	5
a security guard	5
San Andreas	5
the Fenghua Garden	5
the Party School	5
North Koreans	5
The record price	5
Mother Nature	5
Economic Affairs	5
the NSB	5
J.C. Penney	5
The Labor Department	5
Pentagon sources	5
the Sharpshooter	5
the Wu family	5
the election campaign	5
the National Seismology Bureau	5
property rights	5
Donaldson Lufkin	5
China Times	5
Mister Freeh	5
the South Koreans	5
high - tech weapons	5
the tax code	5
Mr. Corr	5
Eastman Kodak Co.	5
August 31	5
First Options	5
Cuban President	5
Tsai Wen - ting	5
fish tanks	5
Paramount - MCA	5
Industrial Bank	5
the United Daily News	5
The Commerce Department	5
Chang Chiung - fang	5
General Accounting	5
Khalid Mohammed	5
a federal appeals court	5
Strategic Defense	5
August 30th	5
prescription drugs	5
Program trading	5
Mr. Sherwin	5
the US destroyer	5
Lion Nathan	5
John Mark	5
Asian Development	5
New Party	5
game shows	5
business investment	5
home loans	5
All the Israelites	5
McGraw - Hill	5
Cray Research	5
Mr. Eidsmo	5
Mr. Edelman	5
a Greek	5
tax - exempt bonds	5
March 1988	5
the midterm elections	5
Janette Elbertson	5
net cash income	5
Club 88	5
Secretary General	5
community development	5
the appropriations bill	5
Mr. Ortiz	5
job opportunities	5
the Tangshan earthquake	5
Jon Peters	5
Binggang Zhu	5
black Americans	5
ad agency	5
Aer Rianta	5
Phillips Petroleum Co.	5
investment banker	5
Debra Lafave	5
the silver medal	5
the Group	5
the `` USS Abraham Lincoln ''	5
bin Laden	5
US soldiers	5
Luis Bunuel	5
Mr. Kemp	5
Jiangsu Province	5
Mr. Trudeau	5
Western Forest	5
next April	5
Harry Potter	5
pipeline companies	5
Wang Shuo	5
Federal National Mortgage Association	5
USX Corp.	5
takeover stocks	5
WW II	5
the Financial Times	5
balance sheet	5
the capital market	4
Guofang Shen	4
Iraq war	4
The Giants	4
Jay Leno	4
the Clintons	4
Yoko Ono	4
a management buy - out	4
the February election	4
Huang Chun - ming	4
market volatility	4
charter schools	4
southern Fujian	4
TV stations	4
the National Statistics Institute	4
an annual production capacity	4
signature pages	4
Justice Brennan	4
a car bomb	4
the Federal Republic	4
Mr. Finkelstein	4
Mr. Cao	4
December 1988	4
Mr. Deng	4
Dan Rather	4
Sioux City	4
October 12th	4
the Merksamer chain	4
The percentage rates	4
Mr. Gates	4
government bonds	4
Manic Monday	4
the Church	4
Hollywood studios	4
New Yorkers	4
Sheng Chen	4
Senator Frist	4
Discover Hong Kong	4
TV channels	4
Mr. Fazio	4
the U.K. economy	4
Lu Hsiu - chin	4
a convenience store	4
Wednesday night	4
North Sea	4
Arlington Heights	4
The North Koreans	4
the task force	4
fishing boats	4
the OAS	4
Economic Advisers	4
Iraqi Village	4
this Sunday	4
Nelson Bunker Hunt	4
two Palestinians	4
the Electoral College	4
Mr. Terrizzi	4
Independent Business	4
profit margins	4
Gray Friday	4
National Broadcasting Co.	4
Dr. Baltimore	4
the Indian Ocean	4
the Centers	4
Viacom Inc.	4
the Guard	4
`` USS Cole ''	4
custom clearing	4
the Christmas season	4
The Moabites	4
Mr. Lay	4
Khan Younes	4
the state department	4
Ark .	4
Haotian Chi	4
Abu Abdullah	4
the Mujahideen	4
the capital city	4
Selah !	4
Mr. Sinyard	4
the Kyoto Protocol	4
Qinglong County	4
early April	4
Mr. Thornburgh	4
Carnegie Mellon	4
the Warsaw Pact	4
Bill Keller	4
Oct. 12	4
Credit Lyonnais	4
young Absalom	4
the governor	4
Program Production	4
Nanjie Village	4
a coalition government	4
the Islamic Courts	4
option liquidation	4
Mr. Davis	4
the Paiwan	4
the film institute	4
tomorrow evening	4
border security	4
the city gates	4
Mr. Ngoc	4
an average annual growth rate	4
Mr. Mitterrand	4
U.S. industry	4
Interpublic Group	4
Clinton administration	4
Le Beverly	4
Property Insurance	4
California Plant Protection	4
Treasury bond	4
